Date,Close/Last
12/30/2013,$79.2171
12/27/2013,$80.0128
12/26/2013,$80.5571
12/24/2013,$81.0957
12/23/2013,$81.4414
12/20/2013,$78.4314
12/19/2013,$77.78
12/18/2013,$78.6814
12/17/2013,$79.2843
12/16/2013,$79.6428
12/13/2013,$79.2043
12/12/2013,$80.0771
12/11/2013,$80.1943
12/10/2013,$80.7928
12/09/2013,$80.9185
12/06/2013,$80.0028
12/05/2013,$81.1287
12/04/2013,$80.7143
12/03/2013,$80.9031
12/02/2013,$78.7471
11/29/2013,$79.4385
11/27/2013,$77.9943
11/26/2013,$76.2
11/25/2013,$74.82
11/22/2013,$74.2571
11/21/2013,$74.448
11/20/2013,$73.5714
11/19/2013,$74.2214
11/18/2013,$74.0898
11/15/2013,$74.9987
11/14/2013,$75.4514
11/13/2013,$74.3763
11/12/2013,$74.2871
11/11/2013,$74.1497
11/08/2013,$74.3657
11/07/2013,$73.2131
11/06/2013,$74.4171
11/05/2013,$75.0641
11/04/2013,$75.25
11/01/2013,$74.29
10/31/2013,$74.6717
10/30/2013,$74.9851
10/29/2013,$73.8111
10/28/2013,$75.6965
10/25/2013,$75.1368
10/24/2013,$75.9871
10/23/2013,$74.9943
10/22/2013,$74.2668
10/21/2013,$74.4803
10/18/2013,$72.6985
10/17/2013,$72.0714
10/16/2013,$71.5877
10/15/2013,$71.24
10/14/2013,$70.8628
10/11/2013,$70.4017
10/10/2013,$69.9483
10/09/2013,$69.5126
10/08/2013,$68.7057
10/07/2013,$69.6786
10/04/2013,$69.0043
10/03/2013,$69.0586
10/02/2013,$69.9371
10/01/2013,$69.7086
09/30/2013,$68.1071
09/27/2013,$68.9643
09/26/2013,$69.46
09/25/2013,$68.79
09/24/2013,$69.8714
09/23/2013,$70.0914
09/20/2013,$66.7728
09/19/2013,$67.4714
09/18/2013,$66.3828
09/17/2013,$65.0457
09/16/2013,$64.3028
09/13/2013,$66.4143
09/12/2013,$67.5271
09/11/2013,$66.8157
09/10/2013,$70.6628
09/09/2013,$72.31
09/06/2013,$71.1743
09/05/2013,$70.7528
09/04/2013,$71.2416
09/03/2013,$69.7971
08/30/2013,$69.6023
08/29/2013,$70.2428
08/28/2013,$70.128
08/27/2013,$69.7986
08/26/2013,$71.8528
08/23/2013,$71.5743
08/22/2013,$71.8514
08/21/2013,$71.7657
08/20/2013,$71.5814
08/19/2013,$72.5343
08/16/2013,$71.7614
08/15/2013,$71.13
08/14/2013,$71.2143
08/13/2013,$69.9386
08/12/2013,$66.7657
08/09/2013,$64.9214
08/08/2013,$65.8586
08/07/2013,$66.4257
08/06/2013,$66.4643
08/05/2013,$67.0643
08/02/2013,$66.0771
08/01/2013,$65.2394
07/31/2013,$64.6471
07/30/2013,$64.76
07/29/2013,$63.97
07/26/2013,$62.9986
07/25/2013,$62.6428
07/24/2013,$62.93
07/23/2013,$59.8557
07/22/2013,$60.9014
07/19/2013,$60.7071
07/18/2013,$61.6797
07/17/2013,$61.4728
07/16/2013,$61.4564
07/15/2013,$61.0628
07/12/2013,$60.93
07/11/2013,$61.0411
07/10/2013,$60.1043
07/09/2013,$60.3357
07/08/2013,$59.2928
07/05/2013,$59.6314
07/03/2013,$60.1143
07/02/2013,$59.7843
07/01/2013,$58.46
06/28/2013,$56.6471
06/27/2013,$56.2543
06/26/2013,$56.8671
06/25/2013,$57.5186
06/24/2013,$57.5057
06/21/2013,$59.0714
06/20/2013,$59.5483
06/19/2013,$60.4286
06/18/2013,$61.6814
06/17/2013,$61.7143
06/14/2013,$61.4357
06/13/2013,$62.2807
06/12/2013,$61.7414
06/11/2013,$62.5143
06/10/2013,$62.6986
06/07/2013,$63.1158
06/06/2013,$62.6371
06/05/2013,$63.5871
06/04/2013,$64.1871
06/03/2013,$64.3886
05/31/2013,$64.2478
05/30/2013,$64.5114
05/29/2013,$63.5643
05/28/2013,$63.0627
05/24/2013,$63.5928
05/23/2013,$63.1628
05/22/2013,$63.0506
05/21/2013,$62.8086
05/20/2013,$63.2757
05/17/2013,$61.8943
05/16/2013,$62.0826
05/15/2013,$61.2643
05/14/2013,$63.4086
05/13/2013,$64.9628
05/10/2013,$64.71
05/09/2013,$65.2528
05/08/2013,$66.2628
05/07/2013,$65.5226
05/06/2013,$65.8157
05/03/2013,$64.2828
05/02/2013,$63.6457
05/01/2013,$62.7557
04/30/2013,$63.2543
04/29/2013,$61.4457
04/26/2013,$59.6007
04/25/2013,$58.34
04/24/2013,$57.9231
04/23/2013,$58.0186
04/22/2013,$56.9528
04/19/2013,$55.79
04/18/2013,$56.0071
04/17/2013,$57.5428
04/16/2013,$60.8914
04/15/2013,$59.9786
04/12/2013,$61.4
04/11/2013,$62.0471
04/10/2013,$62.2414
04/09/2013,$60.9971
04/08/2013,$60.8871
04/05/2013,$60.4571
04/04/2013,$61.1028
04/03/2013,$61.7128
04/02/2013,$61.3988
04/01/2013,$61.2728
03/28/2013,$63.2371
03/27/2013,$64.5828
03/26/2013,$65.8766
03/25/2013,$66.2257
03/22/2013,$65.9871
03/21/2013,$64.6757
03/20/2013,$64.5828
03/19/2013,$64.9271
03/18/2013,$65.1028
03/15/2013,$63.38
03/14/2013,$61.7857
03/13/2013,$61.1928
03/12/2013,$61.2043
03/11/2013,$62.5528
03/08/2013,$61.6743
03/07/2013,$61.5117
03/06/2013,$60.8088
03/05/2013,$61.592
03/04/2013,$60.0071
03/01/2013,$61.4957
02/28/2013,$63.0571
02/27/2013,$63.51
02/26/2013,$64.1386
02/25/2013,$63.2571
02/22/2013,$64.4014
02/21/2013,$63.7228
02/20/2013,$64.1214
02/19/2013,$65.7128
02/15/2013,$65.7371
02/14/2013,$66.6557
02/13/2013,$66.7157
02/12/2013,$66.8428
02/11/2013,$68.5614
02/08/2013,$67.8543
02/07/2013,$66.8886
02/06/2013,$65.3357
02/05/2013,$65.4063
02/04/2013,$63.188
02/01/2013,$64.8028
01/31/2013,$65.07
01/30/2013,$65.2614
01/29/2013,$65.4671
01/28/2013,$64.2614
01/25/2013,$62.84
01/24/2013,$64.3571
01/23/2013,$73.4293
01/22/2013,$72.11
01/18/2013,$71.4285
01/17/2013,$71.8114
01/16/2013,$72.2985
01/15/2013,$69.4171
01/14/2013,$71.6785
01/11/2013,$74.3285
01/10/2013,$74.7871
01/09/2013,$73.8714
01/08/2013,$75.0443
01/07/2013,$74.8428
01/04/2013,$75.2857
01/03/2013,$77.4422
01/02/2013,$78.4328
12/31/2012,$76.0247
12/28/2012,$72.7984
12/27/2012,$73.58
12/26/2012,$73.2856
12/24/2012,$74.3097
12/21/2012,$74.19
12/20/2012,$74.5329
12/19/2012,$75.1871
12/18/2012,$76.2714
12/17/2012,$74.1185
12/14/2012,$72.8277
12/13/2012,$75.67
12/12/2012,$77
12/11/2012,$77.3411
12/10/2012,$75.6887
12/07/2012,$76.1785
12/06/2012,$78.1778
12/05/2012,$76.9703
12/04/2012,$82.2636
12/03/2012,$83.7414
11/30/2012,$83.6114
11/29/2012,$84.1943
11/28/2012,$83.2771
11/27/2012,$83.54
11/26/2012,$84.2185
11/23/2012,$81.6428
11/21/2012,$80.2428
11/20/2012,$80.1305
11/19/2012,$80.8185
11/16/2012,$75.3825
11/15/2012,$75.0885
11/14/2012,$76.6971
11/13/2012,$77.5568
11/12/2012,$77.5471
11/09/2012,$78.1514
11/08/2012,$76.8214
11/07/2012,$79.7145
11/06/2012,$83.2642
11/05/2012,$83.5173
11/02/2012,$82.4
11/01/2012,$85.22
10/31/2012,$85.0457
10/26/2012,$86.2857
10/25/2012,$87.0768
10/24/2012,$88.1185
10/23/2012,$87.6222
10/22/2012,$90.5757
10/19/2012,$87.12
10/18/2012,$90.3771
10/17/2012,$92.0876
10/16/2012,$92.8275
10/15/2012,$90.68
10/12/2012,$89.9591
10/11/2012,$89.7285
10/10/2012,$91.5585
10/09/2012,$90.8357
10/08/2012,$91.1671
10/05/2012,$93.2271
10/04/2012,$95.2571
10/03/2012,$95.9214
10/02/2012,$94.4728
10/01/2012,$94.1985
09/28/2012,$95.3007
09/27/2012,$97.3314
09/26/2012,$95.0257
09/25/2012,$96.22
09/24/2012,$98.6843
09/21/2012,$100.0135
09/20/2012,$99.8143
09/19/2012,$100.3
09/18/2012,$100.2728
09/17/2012,$99.9687
09/14/2012,$98.7543
09/13/2012,$97.5685
09/12/2012,$95.6843
09/11/2012,$94.37
09/10/2012,$94.6771
09/07/2012,$97.2057
09/06/2012,$96.61
09/05/2012,$95.7471
09/04/2012,$96.4243
08/31/2012,$95.0343
08/30/2012,$94.8383
08/29/2012,$96.2094
08/28/2012,$96.4
08/27/2012,$96.5257
08/24/2012,$94.746
08/23/2012,$94.6614
08/22/2012,$95.5528
08/21/2012,$93.7231
08/20/2012,$95.0214
08/17/2012,$92.5871
08/16/2012,$90.9057
08/15/2012,$90.1185
08/14/2012,$90.2414
08/13/2012,$90
08/10/2012,$88.8143
08/09/2012,$88.6757
08/08/2012,$88.5514
08/07/2012,$88.702
08/06/2012,$88.9357
08/03/2012,$87.9571
08/02/2012,$86.8271
08/01/2012,$86.6871
07/31/2012,$87.2514
07/30/2012,$85.0043
07/27/2012,$83.5943
07/26/2012,$82.1257
07/25/2012,$82.1385
07/24/2012,$85.8457
07/23/2012,$86.2614
07/20/2012,$86.3285
07/19/2012,$87.76
07/18/2012,$86.6085
07/17/2012,$86.7057
07/16/2012,$86.7014
07/13/2012,$86.4243
07/12/2012,$85.5571
07/11/2012,$86.3471
07/10/2012,$86.8871
07/09/2012,$87.6985
07/06/2012,$86.5543
07/05/2012,$87.1343
07/03/2012,$85.63
07/02/2012,$84.6457
06/29/2012,$83.4285
06/28/2012,$81.2928
06/27/2012,$82.0714
06/26/2012,$81.7178
06/25/2012,$81.5378
06/22/2012,$83.1571
06/21/2012,$82.5243
06/20/2012,$83.6773
06/19/2012,$83.9157
06/18/2012,$83.6828
06/15/2012,$82.0185
06/14/2012,$81.6471
06/13/2012,$81.7371
06/12/2012,$82.3085
06/11/2012,$81.5957
06/08/2012,$82.9028
06/07/2012,$81.6743
06/06/2012,$81.6371
06/05/2012,$80.4043
06/04/2012,$80.6128
06/01/2012,$80.1414
05/31/2012,$82.5328
05/30/2012,$82.7385
05/29/2012,$81.7528
05/25/2012,$80.3271
05/24/2012,$80.76
05/23/2012,$81.5085
05/22/2012,$79.5671
05/21/2012,$80.1828
05/18/2012,$75.7685
05/17/2012,$75.7314
05/16/2012,$78.0107
05/15/2012,$79.0243
05/14/2012,$79.7457
05/11/2012,$80.9585
05/10/2012,$81.5028
05/09/2012,$81.3114
05/08/2012,$81.1685
05/07/2012,$81.3543
05/04/2012,$80.75
05/03/2012,$83.1171
05/02/2012,$83.7114
05/01/2012,$83.1614
04/30/2012,$83.4257
04/27/2012,$86.1428
04/26/2012,$86.8143
04/25/2012,$87.1428
04/24/2012,$80.04
04/23/2012,$81.6714
04/20/2012,$81.8543
04/19/2012,$83.92
04/18/2012,$86.9057
04/17/2012,$87.1
04/16/2012,$82.8757
04/13/2012,$86.4614
04/12/2012,$88.9671
04/11/2012,$89.4571
04/10/2012,$89.7771
04/09/2012,$90.89
04/05/2012,$90.5257
04/04/2012,$89.1871
04/03/2012,$89.9028
04/02/2012,$88.3757
03/30/2012,$85.65
03/29/2012,$87.1228
03/28/2012,$88.2314
03/27/2012,$87.7828
03/26/2012,$86.7114
03/23/2012,$85.15
03/22/2012,$85.62
03/21/2012,$86.0714
03/20/2012,$86.5657
03/19/2012,$85.8714
03/16/2012,$83.6528
03/15/2012,$83.6514
03/14/2012,$84.2257
03/13/2012,$81.1571
03/12/2012,$78.8571
03/09/2012,$77.8814
03/08/2012,$77.4271
03/07/2012,$75.8128
03/06/2012,$75.7514
03/05/2012,$76.1657
03/02/2012,$77.8828
03/01/2012,$77.7814
02/29/2012,$77.4914
02/28/2012,$76.4871
02/27/2012,$75.1085
02/24/2012,$74.63
02/23/2012,$73.77
02/22/2012,$73.2914
02/21/2012,$73.55
02/17/2012,$71.7314
02/16/2012,$71.7443
02/15/2012,$71.0957
02/14/2012,$72.78
02/13/2012,$71.8
02/10/2012,$70.4886
02/09/2012,$70.4528
02/08/2012,$68.0971
02/07/2012,$66.9757
02/06/2012,$66.2814
02/03/2012,$65.6686
02/02/2012,$65.0171
02/01/2012,$65.17
01/31/2012,$65.2114
01/30/2012,$64.7157
01/27/2012,$63.8971
01/26/2012,$63.5186
01/25/2012,$63.8086
01/24/2012,$60.0586
01/23/2012,$61.0584
01/20/2012,$60.0428
01/19/2012,$61.1071
01/18/2012,$61.3014
01/17/2012,$60.6714
01/13/2012,$59.9728
01/12/2012,$60.1986
01/11/2012,$60.3643
01/10/2012,$60.4628
01/09/2012,$60.2471
01/06/2012,$60.3428
01/05/2012,$59.7186
01/04/2012,$59.0628
01/03/2012,$58.7471
12/30/2011,$57.8571
12/29/2011,$57.8743
12/28/2011,$57.52
12/27/2011,$58.0757
12/23/2011,$57.6186
12/22/2011,$56.9357
12/21/2011,$56.635
12/20/2011,$56.5643
12/19/2011,$54.6014
12/16/2011,$54.4314
12/15/2011,$54.1343
12/14/2011,$54.3128
12/13/2011,$55.5443
12/12/2011,$55.9771
12/09/2011,$56.2314
12/08/2011,$55.8086
12/07/2011,$55.5843
12/06/2011,$55.85
12/05/2011,$56.1443
12/02/2011,$55.6714
12/01/2011,$55.4186
11/30/2011,$54.6
11/29/2011,$53.3143
11/28/2011,$53.7314
11/25/2011,$51.9386
11/23/2011,$52.4271
11/22/2011,$53.7871
11/21/2011,$52.7157
11/18/2011,$53.5628
11/17/2011,$53.9157
11/16/2011,$54.9671
11/15/2011,$55.5471
11/14/2011,$54.18
11/11/2011,$54.9457
11/10/2011,$55.0314
11/09/2011,$56.4686
11/08/2011,$58.0328
11/07/2011,$57.1043
11/04/2011,$57.1771
11/03/2011,$57.5814
11/02/2011,$56.7728
11/01/2011,$56.6443
10/31/2011,$57.8257
10/28/2011,$57.85
10/27/2011,$57.8128
10/26/2011,$57.2286
10/25/2011,$56.8243
10/24/2011,$57.9671
10/21/2011,$56.1243
10/20/2011,$56.4728
10/19/2011,$56.9457
10/18/2011,$60.32
10/17/2011,$59.9986
10/14/2011,$60.2857
10/13/2011,$58.3471
10/12/2011,$57.4557
10/11/2011,$57.1843
10/10/2011,$55.5443
10/07/2011,$52.8286
10/06/2011,$53.91
10/05/2011,$54.0357
10/04/2011,$53.2143
10/03/2011,$53.5143
09/30/2011,$54.4743
09/29/2011,$55.7957
09/28/2011,$56.7157
09/27/2011,$57.0371
09/26/2011,$57.5957
09/23/2011,$57.7571
09/22/2011,$57.4028
09/21/2011,$58.8771
09/20/2011,$59.0643
09/19/2011,$58.8043
09/16/2011,$57.2143
09/15/2011,$56.1371
09/14/2011,$55.6143
09/13/2011,$54.9457
09/12/2011,$54.2771
09/09/2011,$53.9257
09/08/2011,$54.8771
09/07/2011,$54.8471
09/06/2011,$54.2486
09/02/2011,$53.4357
09/01/2011,$54.4328
08/31/2011,$54.9757
08/30/2011,$55.7128
08/29/2011,$55.71
08/26/2011,$54.7971
08/25/2011,$53.3886
08/24/2011,$53.74
08/23/2011,$53.3714
08/22/2011,$50.92
08/19/2011,$50.8614
08/18/2011,$52.2928
08/17/2011,$54.3486
08/16/2011,$54.3543
08/15/2011,$54.7728
08/12/2011,$53.8557
08/11/2011,$53.3857
08/10/2011,$51.9557
08/09/2011,$53.43
08/08/2011,$50.4586
08/05/2011,$53.3743
08/04/2011,$53.91
08/03/2011,$56.0814
08/02/2011,$55.5586
08/01/2011,$56.6786
07/29/2011,$55.7828
07/28/2011,$55.9743
07/27/2011,$56.0843
07/26/2011,$57.63
07/25/2011,$56.9286
07/22/2011,$56.1857
07/21/2011,$55.3271
07/20/2011,$55.2714
07/19/2011,$53.8357
07/18/2011,$53.4
07/15/2011,$52.1314
07/14/2011,$51.11
07/13/2011,$51.1457
07/12/2011,$50.5357
07/11/2011,$50.5714
07/08/2011,$51.3871
07/07/2011,$51.0286
07/06/2011,$50.2514
07/05/2011,$49.9186
07/01/2011,$49.0371
06/30/2011,$47.9528
06/29/2011,$47.72
06/28/2011,$47.8943
06/27/2011,$47.4343
06/24/2011,$46.6214
06/23/2011,$47.3186
06/22/2011,$46.0871
06/21/2011,$46.4714
06/20/2011,$45.0457
06/17/2011,$45.7514
06/16/2011,$46.4514
06/15/2011,$46.6786
06/14/2011,$47.4914
06/13/2011,$46.6571
06/10/2011,$46.5571
06/09/2011,$47.3557
06/08/2011,$47.4628
06/07/2011,$47.4343
06/06/2011,$48.2914
06/03/2011,$49.0628
06/02/2011,$49.4431
06/01/2011,$49.3586
05/31/2011,$49.69
05/27/2011,$48.2014
05/26/2011,$47.8571
05/25/2011,$48.1114
05/24/2011,$47.4557
05/23/2011,$47.7714
05/20/2011,$47.8886
05/19/2011,$48.6471
05/18/2011,$48.5528
05/17/2011,$48.02
05/16/2011,$47.6143
05/13/2011,$48.6428
05/12/2011,$49.51
05/11/2011,$49.6043
05/10/2011,$49.9214
05/09/2011,$49.6571
05/06/2011,$49.5228
05/05/2011,$49.5357
05/04/2011,$49.9386
05/03/2011,$49.7428
05/02/2011,$49.4686
04/29/2011,$50.0186
04/28/2011,$49.5357
04/27/2011,$50.0214
04/26/2011,$50.06
04/25/2011,$50.4298
04/21/2011,$50.0994
04/20/2011,$48.9157
04/19/2011,$48.2657
04/18/2011,$47.4071
04/15/2011,$46.78
04/14/2011,$47.4886
04/13/2011,$48.0186
04/12/2011,$47.4857
04/11/2011,$47.2571
04/08/2011,$47.8657
04/07/2011,$48.2971
04/06/2011,$48.2914
04/05/2011,$48.4128
04/04/2011,$48.7414
04/01/2011,$49.2228
03/31/2011,$49.7868
03/30/2011,$49.8043
03/29/2011,$50.1371
03/28/2011,$50.0628
03/25/2011,$50.22
03/24/2011,$49.2814
03/23/2011,$48.4557
03/22/2011,$48.7428
03/21/2011,$48.4714
03/18/2011,$47.2386
03/17/2011,$47.8057
03/16/2011,$47.1443
03/15/2011,$49.3471
03/14/2011,$50.5086
03/11/2011,$50.2843
03/10/2011,$49.5243
03/09/2011,$50.3528
03/08/2011,$50.8228
03/07/2011,$50.7657
03/04/2011,$51.4286
03/03/2011,$51.3657
03/02/2011,$50.3028
03/01/2011,$49.9014
02/28/2011,$50.4586
02/25/2011,$49.7371
02/24/2011,$48.9828
02/23/2011,$48.9457
02/22/2011,$48.3728
02/18/2011,$50.08
02/17/2011,$51.1857
02/16/2011,$51.8757
02/15/2011,$51.4143
02/14/2011,$51.3114
02/11/2011,$50.9786
02/10/2011,$50.6486
02/09/2011,$51.1657
02/08/2011,$50.7428
02/07/2011,$50.2686
02/04/2011,$49.5
02/03/2011,$49.0628
02/02/2011,$49.1886
02/01/2011,$49.29
01/31/2011,$48.4743
01/28/2011,$48.0143
01/27/2011,$49.03
01/26/2011,$49.1214
01/25/2011,$48.7714
01/24/2011,$48.2071
01/21/2011,$46.6743
01/20/2011,$47.5257
01/19/2011,$48.4057
01/18/2011,$48.6643
01/14/2011,$49.7828
01/13/2011,$49.3828
01/12/2011,$49.2028
01/11/2011,$48.8057
01/10/2011,$48.9221
01/07/2011,$48.0171
01/06/2011,$47.6757
01/05/2011,$47.7143
01/04/2011,$47.3271
01/03/2011,$47.0814
12/31/2010,$46.08
12/30/2010,$46.2371
12/29/2010,$46.47
12/28/2010,$46.4957
12/27/2010,$46.3828
12/23/2010,$46.2286
12/22/2010,$46.4514
12/21/2010,$46.315
12/20/2010,$46.03
12/17/2010,$45.8014
12/16/2010,$45.8928
12/15/2010,$45.7657
12/14/2010,$45.7557
12/13/2010,$45.9528
12/10/2010,$45.7943
12/09/2010,$45.6796
12/08/2010,$45.8586
12/07/2010,$45.4586
12/06/2010,$45.7357
12/03/2010,$45.3486
12/02/2010,$45.45
12/01/2010,$45.2
11/30/2010,$44.45
11/29/2010,$45.2671
11/26/2010,$45
11/24/2010,$44.9707
11/23/2010,$44.1043
11/22/2010,$44.7657
11/19/2010,$43.8186
11/18/2010,$44.0614
11/17/2010,$42.9286
11/16/2010,$43.0843
11/15/2010,$43.8621
11/12/2010,$44.0043
11/11/2010,$45.2364
11/10/2010,$45.4328
11/09/2010,$45.1543
11/08/2010,$45.5171
11/05/2010,$45.3043
11/04/2010,$45.4671
11/03/2010,$44.6857
11/02/2010,$44.1943
11/01/2010,$43.4543
10/29/2010,$42.9971
10/28/2010,$43.6057
10/27/2010,$43.9757
10/26/2010,$44.0071
10/25/2010,$44.12
10/22/2010,$43.9243
10/21/2010,$44.2171
10/20/2010,$44.3614
10/19/2010,$44.2128
10/18/2010,$45.4286
10/15/2010,$44.9628
10/14/2010,$43.1871
10/13/2010,$42.8771
10/12/2010,$42.6486
10/11/2010,$42.1943
10/08/2010,$42.01
10/07/2010,$41.3171
10/06/2010,$41.3128
10/05/2010,$41.2771
10/04/2010,$39.8057
10/01/2010,$40.36
09/30/2010,$40.5357
09/29/2010,$41.0528
09/28/2010,$40.98
09/27/2010,$41.5948
09/24/2010,$41.76
09/23/2010,$41.2743
09/22/2010,$41.1071
09/21/2010,$40.5386
09/20/2010,$40.4614
09/17/2010,$39.3386
09/16/2010,$39.51
09/15/2010,$38.6028
09/14/2010,$38.2943
09/13/2010,$38.1486
09/10/2010,$37.63
09/09/2010,$37.5814
09/08/2010,$37.56
09/07/2010,$36.83
09/03/2010,$36.9671
09/02/2010,$36.0243
09/01/2010,$35.7614
08/31/2010,$34.7286
08/30/2010,$34.6428
08/27/2010,$34.5171
08/26/2010,$34.3257
08/25/2010,$34.6986
08/24/2010,$34.2757
08/23/2010,$35.1143
08/20/2010,$35.6628
08/19/2010,$35.6971
08/18/2010,$36.1528
08/17/2010,$35.9957
08/16/2010,$35.3771
08/13/2010,$35.5857
08/12/2010,$35.97
08/11/2010,$35.7414
08/10/2010,$37.0586
08/09/2010,$37.3928
08/06/2010,$37.1558
08/05/2010,$37.3857
08/04/2010,$37.5686
08/03/2010,$37.4186
08/02/2010,$37.4071
07/30/2010,$36.75
07/29/2010,$36.8728
07/28/2010,$37.28
07/27/2010,$37.7257
07/26/2010,$37.04
07/23/2010,$37.1343
07/22/2010,$37.0034
07/21/2010,$36.32
07/20/2010,$35.9843
07/19/2010,$35.0828
07/16/2010,$35.7
07/15/2010,$35.9214
07/14/2010,$36.1038
07/13/2010,$35.9711
07/12/2010,$36.755
07/09/2010,$37.0886
07/08/2010,$36.87
07/07/2010,$36.9521
07/06/2010,$35.5186
07/02/2010,$35.2771
07/01/2010,$35.4971
06/30/2010,$35.9328
06/29/2010,$36.5957
06/28/2010,$38.3286
06/25/2010,$38.1
06/24/2010,$38.4286
06/23/2010,$38.71
06/22/2010,$39.1214
06/21/2010,$38.5957
06/18/2010,$39.1534
06/17/2010,$38.8386
06/16/2010,$38.1786
06/15/2010,$37.0986
06/14/2010,$36.3257
06/11/2010,$36.2157
06/10/2010,$35.7871
06/09/2010,$34.7428
06/08/2010,$35.6186
06/07/2010,$35.8486
06/04/2010,$36.5664
06/03/2010,$37.5886
06/02/2010,$37.7071
06/01/2010,$37.2614
05/28/2010,$36.6971
05/27/2010,$36.1928
05/26/2010,$34.8727
05/25/2010,$35.0314
05/24/2010,$35.2514
05/21/2010,$34.6171
05/20/2010,$33.9657
05/19/2010,$35.4771
05/18/2010,$36.0514
05/17/2010,$36.3171
05/14/2010,$36.26
05/13/2010,$36.9086
05/12/2010,$37.4414
05/11/2010,$36.6457
05/10/2010,$36.2843
05/07/2010,$33.6943
05/06/2010,$35.1786
05/05/2010,$36.5693
05/04/2010,$36.9543
05/03/2010,$38.05
04/30/2010,$37.2986
04/29/2010,$38.3771
04/28/2010,$37.3714
04/27/2010,$37.4343
04/26/2010,$38.5
04/23/2010,$38.69
04/22/2010,$38.0671
04/21/2010,$37.0314
04/20/2010,$34.9414
04/19/2010,$35.2957
04/16/2010,$35.3428
04/15/2010,$35.56
04/14/2010,$35.0986
04/13/2010,$34.6328
04/12/2010,$34.6128
04/09/2010,$34.5414
04/08/2010,$34.2786
04/07/2010,$34.3714
04/06/2010,$34.22
04/05/2010,$34.07
04/01/2010,$33.71
03/31/2010,$33.5714
03/30/2010,$33.6921
03/29/2010,$33.1986
03/26/2010,$32.9857
03/25/2010,$32.3786
03/24/2010,$32.7671
03/23/2010,$32.6228
03/22/2010,$32.1071
03/19/2010,$31.75
03/18/2010,$32.0928
03/17/2010,$32.0171
03/16/2010,$32.0643
03/15/2010,$31.9771
03/12/2010,$32.3714
03/11/2010,$32.2143
03/10/2010,$32.12
03/09/2010,$31.86
03/08/2010,$31.2971
03/05/2010,$31.2786
03/04/2010,$30.1014
03/03/2010,$29.9043
03/02/2010,$29.8357
03/01/2010,$29.8557
